season,round,url,raceName,circuitID,CircuitName,Locality,country,eventDate
1992,11,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,1992-08-16
1992,12,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,1992-08-30
1992,13,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,1992-09-13
1992,14,http://en.wikipedia.org/wiki/1992_Portuguese_Grand_Prix,Portuguese Grand Prix,estoril,Autódromo do Estoril,Estoril,Portugal,1992-09-27
1992,15,http://en.wikipedia.org/wiki/1992_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,1992-10-25
1992,16,http://en.wikipedia.org/wiki/1992_Australian_Grand_Prix,Australian Grand Prix,adelaide,Adelaide Street Circuit,Adelaide,Australia,1992-11-08
1993,1,http://en.wikipedia.org/wiki/1993_South_African_Grand_Prix,South African Grand Prix,kyalami,Kyalami,Midrand,South Africa,1993-03-14
1993,2,http://en.wikipedia.org/wiki/1993_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,1993-03-28
1993,3,http://en.wikipedia.org/wiki/1993_European_Grand_Prix,European Grand Prix,donington,Donington Park,Castle Donington,UK,1993-04-11
1993,4,http://en.wikipedia.org/wiki/1993_San_Marino_Grand_Prix,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,1993-04-25
1993,5,http://en.wikipedia.org/wiki/1993_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,1993-05-09
1993,6,http://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,1993-05-23
1993,7,http://en.wikipedia.org/wiki/1993_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,1993-06-13
1993,8,http://en.wikipedia.org/wiki/1993_French_Grand_Prix,French Grand Prix,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,1993-07-04
1993,9,http://en.wikipedia.org/wiki/1993_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,1993-07-11
1993,10,http://en.wikipedia.org/wiki/1993_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,1993-07-25
1993,11,http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,1993-08-15
1993,12,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,1993-08-29
1993,13,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,1993-09-12
1993,14,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,Portuguese Grand Prix,estoril,Autódromo do Estoril,Estoril,Portugal,1993-09-26
1993,15,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,1993-10-24
1993,16,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,Australian Grand Prix,adelaide,Adelaide Street Circuit,Adelaide,Australia,1993-11-07
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,1994-03-27
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,Pacific Grand Prix,okayama,Okayama International Circuit,Okayama,Japan,1994-04-17
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,1994-05-01
1994,4,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,1994-05-15
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,1994-05-29
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,1994-06-12
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,French Grand Prix,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,1994-07-03
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,1994-07-10
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,1994-07-31
1994,10,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,1994-08-14
1994,11,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,1994-08-28
1994,12,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,1994-09-11
1994,13,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,Portuguese Grand Prix,estoril,Autódromo do Estoril,Estoril,Portugal,1994-09-25
1994,14,http://en.wikipedia.org/wiki/1994_European_Grand_Prix,European Grand Prix,jerez,Circuito de Jerez,Jerez de la Frontera,Spain,1994-10-16
1994,15,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,1994-11-06
1994,16,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix,Australian Grand Prix,adelaide,Adelaide Street Circuit,Adelaide,Australia,1994-11-13
1995,1,http://en.wikipedia.org/wiki/1995_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,1995-03-26
1995,2,http://en.wikipedia.org/wiki/1995_Argentine_Grand_Prix,Argentine Grand Prix,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1995-04-09
1995,3,http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,1995-04-30
1995,4,http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,1995-05-14
1995,5,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,1995-05-28
1995,6,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,1995-06-11
1995,7,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,French Grand Prix,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,1995-07-02
1995,8,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,1995-07-16
1995,9,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,1995-07-30
1995,10,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,1995-08-13
1995,11,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,1995-08-27
1995,12,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,1995-09-10
1995,13,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,Portuguese Grand Prix,estoril,Autódromo do Estoril,Estoril,Portugal,1995-09-24
1995,14,http://en.wikipedia.org/wiki/1995_European_Grand_Prix,European Grand Prix,nurburgring,Nürburgring,Nürburg,Germany,1995-10-01
1995,15,http://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix,Pacific Grand Prix,okayama,Okayama International Circuit,Okayama,Japan,1995-10-22
1995,16,http://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,1995-10-29
1995,17,http://en.wikipedia.org/wiki/1995_Australian_Grand_Prix,Australian Grand Prix,adelaide,Adelaide Street Circuit,Adelaide,Australia,1995-11-12
1996,1,http://en.wikipedia.org/wiki/1996_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,1996-03-10
1996,2,http://en.wikipedia.org/wiki/1996_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,1996-03-31
1996,3,http://en.wikipedia.org/wiki/1996_Argentine_Grand_Prix,Argentine Grand Prix,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1996-04-07
1996,4,http://en.wikipedia.org/wiki/1996_European_Grand_Prix,European Grand Prix,nurburgring,Nürburgring,Nürburg,Germany,1996-04-28
1996,5,http://en.wikipedia.org/wiki/1996_San_Marino_Grand_Prix,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,1996-05-05
1996,6,http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,1996-05-19
1996,7,http://en.wikipedia.org/wiki/1996_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,1996-06-02
1996,8,http://en.wikipedia.org/wiki/1996_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,1996-06-16
1996,9,http://en.wikipedia.org/wiki/1996_French_Grand_Prix,French Grand Prix,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,1996-06-30
1996,10,http://en.wikipedia.org/wiki/1996_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,1996-07-14
1996,11,http://en.wikipedia.org/wiki/1996_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,1996-07-28
1996,12,http://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,1996-08-11
1996,13,http://en.wikipedia.org/wiki/1996_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,1996-08-25
1996,14,http://en.wikipedia.org/wiki/1996_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,1996-09-08
1996,15,http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix,Portuguese Grand Prix,estoril,Autódromo do Estoril,Estoril,Portugal,1996-09-22
1996,16,http://en.wikipedia.org/wiki/1996_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,1996-10-13
1997,1,http://en.wikipedia.org/wiki/1997_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,1997-03-09
1997,2,http://en.wikipedia.org/wiki/1997_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,1997-03-30
1997,3,http://en.wikipedia.org/wiki/1997_Argentine_Grand_Prix,Argentine Grand Prix,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1997-04-13
1997,4,http://en.wikipedia.org/wiki/1997_San_Marino_Grand_Prix,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,1997-04-27
1997,5,http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,1997-05-11
1997,6,http://en.wikipedia.org/wiki/1997_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,1997-05-25
1997,7,http://en.wikipedia.org/wiki/1997_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,1997-06-15
1997,8,http://en.wikipedia.org/wiki/1997_French_Grand_Prix,French Grand Prix,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,1997-06-29
1997,9,http://en.wikipedia.org/wiki/1997_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,1997-07-13
1997,10,http://en.wikipedia.org/wiki/1997_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,1997-07-27
1997,11,http://en.wikipedia.org/wiki/1997_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,1997-08-10
1997,12,http://en.wikipedia.org/wiki/1997_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,1997-08-24
1997,13,http://en.wikipedia.org/wiki/1997_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,1997-09-07
1997,14,http://en.wikipedia.org/wiki/1997_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,1997-09-21
1997,15,http://en.wikipedia.org/wiki/1997_Luxembourg_Grand_Prix,Luxembourg Grand Prix,nurburgring,Nürburgring,Nürburg,Germany,1997-09-28
1997,16,http://en.wikipedia.org/wiki/1997_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,1997-10-12
1997,17,http://en.wikipedia.org/wiki/1997_European_Grand_Prix,European Grand Prix,jerez,Circuito de Jerez,Jerez de la Frontera,Spain,1997-10-26
1998,1,http://en.wikipedia.org/wiki/1998_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,1998-03-08
1998,2,http://en.wikipedia.org/wiki/1998_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,1998-03-29
1998,3,http://en.wikipedia.org/wiki/1998_Argentine_Grand_Prix,Argentine Grand Prix,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1998-04-12
1998,4,http://en.wikipedia.org/wiki/1998_San_Marino_Grand_Prix,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,1998-04-26
1998,5,http://en.wikipedia.org/wiki/1998_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,1998-05-10
1998,6,http://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,1998-05-24
1998,7,http://en.wikipedia.org/wiki/1998_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,1998-06-07
1998,8,http://en.wikipedia.org/wiki/1998_French_Grand_Prix,French Grand Prix,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,1998-06-28
1998,9,http://en.wikipedia.org/wiki/1998_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,1998-07-12
1998,10,http://en.wikipedia.org/wiki/1998_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,1998-07-26
1998,11,http://en.wikipedia.org/wiki/1998_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,1998-08-02
1998,12,http://en.wikipedia.org/wiki/1998_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,1998-08-16
1998,13,http://en.wikipedia.org/wiki/1998_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,1998-08-30
1998,14,http://en.wikipedia.org/wiki/1998_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,1998-09-13
1998,15,http://en.wikipedia.org/wiki/1998_Luxembourg_Grand_Prix,Luxembourg Grand Prix,nurburgring,Nürburgring,Nürburg,Germany,1998-09-27
1998,16,http://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,1998-11-01
1999,1,http://en.wikipedia.org/wiki/1999_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,1999-03-07
1999,2,http://en.wikipedia.org/wiki/1999_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,1999-04-11
1999,3,http://en.wikipedia.org/wiki/1999_San_Marino_Grand_Prix,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,1999-05-02
1999,4,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,1999-05-16
1999,5,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,1999-05-30
1999,6,http://en.wikipedia.org/wiki/1999_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,1999-06-13
1999,7,http://en.wikipedia.org/wiki/1999_French_Grand_Prix,French Grand Prix,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,1999-06-27
1999,8,http://en.wikipedia.org/wiki/1999_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,1999-07-11
1999,9,http://en.wikipedia.org/wiki/1999_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,1999-07-25
1999,10,http://en.wikipedia.org/wiki/1999_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,1999-08-01
1999,11,http://en.wikipedia.org/wiki/1999_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,1999-08-15
1999,12,http://en.wikipedia.org/wiki/1999_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,1999-08-29
1999,13,http://en.wikipedia.org/wiki/1999_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,1999-09-12
1999,14,http://en.wikipedia.org/wiki/1999_European_Grand_Prix,European Grand Prix,nurburgring,Nürburgring,Nürburg,Germany,1999-09-26
1999,15,http://en.wikipedia.org/wiki/1999_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,1999-10-17
1999,16,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,1999-10-31
2000,1,http://en.wikipedia.org/wiki/2000_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,2000-03-12
2000,2,http://en.wikipedia.org/wiki/2000_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,2000-03-26
2000,3,http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,2000-04-09
2000,4,http://en.wikipedia.org/wiki/2000_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2000-04-23
2000,5,http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2000-05-07
2000,6,http://en.wikipedia.org/wiki/2000_European_Grand_Prix,European Grand Prix,nurburgring,Nürburgring,Nürburg,Germany,2000-05-21
2000,7,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,2000-06-04
2000,8,http://en.wikipedia.org/wiki/2000_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,2000-06-18
2000,9,http://en.wikipedia.org/wiki/2000_French_Grand_Prix,French Grand Prix,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02
2000,10,http://en.wikipedia.org/wiki/2000_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,2000-07-16
2000,11,http://en.wikipedia.org/wiki/2000_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,2000-07-30
2000,12,http://en.wikipedia.org/wiki/2000_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2000-08-13
2000,13,http://en.wikipedia.org/wiki/2000_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27
2000,14,http://en.wikipedia.org/wiki/2000_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10
2000,15,http://en.wikipedia.org/wiki/2000_United_States_Grand_Prix,United States Grand Prix,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24
2000,16,http://en.wikipedia.org/wiki/2000_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,2000-10-08
2000,17,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2000-10-22
2001,1,http://en.wikipedia.org/wiki/2001_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,2001-03-04
2001,2,http://en.wikipedia.org/wiki/2001_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2001-03-18
2001,3,http://en.wikipedia.org/wiki/2001_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,2001-04-01
2001,4,http://en.wikipedia.org/wiki/2001_San_Marino_Grand_Prix,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,2001-04-15
2001,5,http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2001-04-29
2001,6,http://en.wikipedia.org/wiki/2001_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,2001-05-13
2001,7,http://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,2001-05-27
2001,8,http://en.wikipedia.org/wiki/2001_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,2001-06-10
2001,9,http://en.wikipedia.org/wiki/2001_European_Grand_Prix,European Grand Prix,nurburgring,Nürburgring,Nürburg,Germany,2001-06-24
2001,10,http://en.wikipedia.org/wiki/2001_French_Grand_Prix,French Grand Prix,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,2001-07-01
2001,11,http://en.wikipedia.org/wiki/2001_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2001-07-15
2001,12,http://en.wikipedia.org/wiki/2001_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,2001-07-29
2001,13,http://en.wikipedia.org/wiki/2001_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2001-08-19
2001,14,http://en.wikipedia.org/wiki/2001_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2001-09-02
2001,15,http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2001-09-16
2001,16,http://en.wikipedia.org/wiki/2001_United_States_Grand_Prix,United States Grand Prix,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,2001-09-30
2001,17,http://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,2001-10-14
2002,1,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,2002-03-03
2002,2,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2002-03-17
2002,3,http://en.wikipedia.org/wiki/2002_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,2002-03-31
2002,4,http://en.wikipedia.org/wiki/2002_San_Marino_Grand_Prix,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,2002-04-14
2002,5,http://en.wikipedia.org/wiki/2002_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2002-04-28
2002,6,http://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,2002-05-12
2002,7,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,2002-05-26
2002,8,http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,2002-06-09
2002,9,http://en.wikipedia.org/wiki/2002_European_Grand_Prix,European Grand Prix,nurburgring,Nürburgring,Nürburg,Germany,2002-06-23
2002,10,http://en.wikipedia.org/wiki/2002_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2002-07-07
2002,11,http://en.wikipedia.org/wiki/2002_French_Grand_Prix,French Grand Prix,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,2002-07-21
2002,12,http://en.wikipedia.org/wiki/2002_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,2002-07-28
2002,13,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2002-08-18
2002,14,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2002-09-01
2002,15,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2002-09-15
2002,16,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,United States Grand Prix,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,2002-09-29
2002,17,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,2002-10-13
